Form,URL,Status
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120023401/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120023394/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120023389/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120023392/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021276/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021275/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021277/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021274/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021273/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021268/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021270/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021272/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021271/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021269/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021263/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021261/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021267/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021265/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021264/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021260/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120020484/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120020701/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120021259/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120014098/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120014110/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120019998/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176620000018/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120014004/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120014003/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120013992/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120013981/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120013998/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120011513/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010130/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010124/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120013985/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010139/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010120/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010114/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010103/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010111/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120010097/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120008368/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120008364/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120008358/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120008359/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120008356/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120008366/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176620000002/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120004324/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120008355/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120004328/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000940/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000936/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000919/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000912/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000929/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000923/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000905/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000889/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000896/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919120000900/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061403/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061374/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061364/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061369/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061367/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061365/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061362/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061363/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061360/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061342/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061344/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061339/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061336/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061341/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061335/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000042/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000040/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061337/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000119312519308603/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000038/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000036/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119056070/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119055833/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119061333/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119057205/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119055679/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119053603/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051820/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051816/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051807/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051801/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000031/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051813/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051798/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051805/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000029/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051809/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050917/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119051795/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050907/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050909/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050903/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050901/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050902/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050900/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050899/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050898/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050897/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050896/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050895/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050893/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050894/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050891/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050454/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050892/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119047422/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050244/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119047720/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000027/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119046318/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119045509/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119050890/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119043068/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000119312519202542/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000023/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041081/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041080/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041079/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041077/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041075/,Failed (429)
3,https://www.sec.gov/Archives/edgar/data/731766/000120919119041410/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041073/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041067/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041064/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119041069/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039338/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000021/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039334/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039332/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039335/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039337/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039330/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039327/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039333/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039326/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039320/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039317/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039325/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039318/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039315/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039314/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119035890/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039311/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119036404/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119039312/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119035048/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119033441/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000017/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000015/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119028012/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119027605/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119026216/,Failed (429)
8-K,https://www.sec.gov/Archives/edgar/data/731766/000073176619000011/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119026217/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119027375/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022483/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022479/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022477/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022475/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022471/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022468/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022464/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022454/,Failed (429)
4,https://www.sec.gov/Archives/edgar/data/731766/000120919119022457/,Failed (429)
